census_tract,county,location,population,PollutionScore,pm25,diesel_pm,traffic_density,ozone,asthma,cardiovascular_disease,diabetes,low_birth_weight
6001436000,Alameda,San Lorenzo,4932,3.926259619,7.878348351,0.021104029,369.226,0.030672447,49.02,14.55,10.0,4.43
6001436100,Alameda,San Lorenzo,5991,5.034237268,7.593324184,0.129630323,1431.526,0.031360499,49.62,15.22,11.4,5.0
6001436200,Alameda,Hayward,4060,5.006622837,7.519197941,0.337205784,2212.537,0.031698939,50.52,16.26,11.4,6.48
6001436301,Alameda,Hayward,5275,5.322048535,7.395925999,0.247989695,490.553,0.03236485,50.34,16.31,8.9,7.11
6001436302,Alameda,Hayward,3766,5.417376288,7.390432835,0.099834466,662.467,0.032692401,48.42,16.82,8.9,4.26
6001436402,Alameda,Hayward,2754,1.934084643,7.249857426,0.005401148,227.633,0.034584449,42.78,12.91,10.4,4.02
6001436403,Alameda,Hayward,4403,4.305372789,7.41691637,0.057761586,454.522,0.033336884,46.21,15.41,10.1,6.48
6001436404,Alameda,Hayward,3216,2.737054391,7.406673431,0.016657584,201.607,0.033653894,48.77,15.3,9.1,5.54
6001436500,Alameda,Hayward,5010,5.051288341,7.398162603,0.064361969,660.824,0.033336884,41.54,13.98,8.7,6.07
6001436601,Alameda,Hayward,6554,4.927854797,7.429191113,0.049647954,566.525,0.033016399,44.12,17.98,11.6,4.99
6001436602,Alameda,Hayward,5250,4.965375818,7.460231304,0.168041611,898.073,0.033016399,43.83,18.06,10.4,6.56
6001436700,Alameda,Hayward,3533,5.519821113,7.482643604,0.895930274,3043.576,0.03236485,49.45,16.55,10.6,6.21
6001436800,Alameda,Hayward,4244,5.27358022,7.50804472,0.257085739,2743.289,0.032692401,44.01,18.03,10.2,4.82
6001436900,Alameda,Hayward,6766,5.537810897,7.625322342,0.300456684,2222.868,0.03203371,50.51,16.3,10.9,6.47
6001437000,Alameda,Hayward,3617,5.152963872,7.740193844,0.205840236,2348.656,0.03236485,50.14,17.05,11.4,6.48
6001437101,Alameda,Hayward,7458,7.065057105,8.282602562,0.061226173,1459.646,0.03203371,50.4,16.97,10.7,6.32
6001437102,Alameda,Hayward,4018,5.230341451,8.102193832,0.113390925,1588.781,0.032692401,50.41,17.03,12.9,6.75
6001437200,Alameda,Hayward,8975,6.647597884,7.937429428,0.147427733,1078.765,0.03203371,50.41,17.03,10.9,7.26
6001437300,Alameda,Hayward,3031,5.618871423,7.671990395,0.256342899,2785.515,0.032692401,50.12,17.08,12.6,6.53
6001437400,Alameda,Hayward,3609,5.465235499,7.55413723,0.281217769,2404.937,0.033016399,43.83,18.06,11.4,5.69
6001437500,Alameda,Hayward,4663,3.843094728,7.55413723,0.058422995,350.434,0.033336884,43.83,18.06,11.8,6.09
6001437600,Alameda,Hayward,3385,4.479823285,7.55413723,0.084165668,1791.21,0.033336884,43.83,18.06,12.2,4.65
6001437701,Alameda,Hayward,3729,4.507496,7.730946064,0.064504509,456.554,0.033653894,43.83,18.06,10.9,5.73
6001437702,Alameda,Hayward,4027,3.505618573,7.510819912,0.043675475,189.167,0.033336884,43.83,18.06,9.9,5.33
6001437800,Alameda,Hayward,5107,4.963228222,7.439576149,0.06370855,493.958,0.033653894,43.83,18.06,10.9,6.1
6001437900,Alameda,Hayward,2283,5.43977029,7.494593143,0.065875829,661.535,0.033967467,43.83,18.06,10.6,6.53
6001438000,Alameda,Hayward,3676,4.664524984,7.66961209,0.016771263,535.501,0.035188123,41.37,17.66,9.9,5.73
6001438100,Alameda,Hayward,7541,5.946242228,7.934543371,0.04804252,424.12,0.034887932,43.83,18.06,10.4,6.33
6001438201,Alameda,Hayward,4671,5.807183451,7.819898605,0.213808659,3649.932,0.033336884,43.83,18.06,12.8,6.96
6001438203,Alameda,Hayward,4073,7.064404375,8.013243556,0.119206456,1075.343,0.03427764,43.83,18.06,12.6,5.34
6001438204,Alameda,Hayward,5745,5.584508768,7.792465448,0.094699349,413.247,0.033967467,43.83,18.06,11.8,9.17
6001438300,Alameda,Hayward,3849,5.587076926,7.937570572,0.160363241,2099.526,0.033016399,50.41,17.03,11.4,8.05
6001438400,Alameda,Hayward,2741,5.415835603,8.045344591,0.22299895,2282.979,0.033336884,50.41,17.03,11.1,8.44
6001440100,Alameda,Union City,2423,3.694095606,7.017866344,0.006489582,430.331,0.036922141,31.25,14.82,10.4,7.61
6001440200,Alameda,Union City,5368,5.748431698,7.863754749,0.096430851,506.272,0.035188123,32.96,16.28,11.4,9.66
6001440301,Alameda,Union City,6812,7.03662129,8.037537336,1.754987995,1285.534,0.034584449,34.21,16.48,11.2,5.65
6001440304,Alameda,Union City,4391,3.545959674,7.798474789,0.029876577,614.866,0.033653894,32.96,16.28,12.1,6.19
6001440305,Alameda,Union City,4021,2.734555724,7.638088703,0.02410608,401.216,0.033653894,32.96,16.28,11.4,7.36
6001440306,Alameda,Union City,3706,3.016686226,7.661365032,0.029208229,485.1,0.033967467,32.96,16.28,11.0,3.94
6001440307,Alameda,Union City,4449,4.95323984,7.858553886,0.167252846,2570.039,0.034584449,32.96,16.28,12.7,5.84
6001440308,Alameda,Union City,6303,5.257854654,7.722164631,0.08683355,589.832,0.035188123,32.96,16.28,11.9,6.32
6001440331,Alameda,Union City,3373,4.835167387,7.992083549,0.051823638,762.023,0.033336884,32.96,16.28,10.3,5.04
6001440332,Alameda,Union City,3102,3.444670399,7.837956786,0.025728802,680.372,0.033336884,32.96,16.28,9.4,5.29
6001440333,Alameda,Union City,2516,5.999718706,8.084860325,0.183214875,2258.307,0.033653894,33.95,16.44,10.8,6.5
6001440334,Alameda,Union City,3902,4.43346532,7.815746546,0.107928724,1619.672,0.033967467,32.49,16.15,11.2,7.29
6001440336,Alameda,Union City,4554,4.173201064,7.523787975,0.092485608,580.435,0.03548506,32.51,16.06,9.4,5.29
6001440337,Alameda,Union City,2720,5.250613379,7.670625687,0.089499123,658.362,0.035778777,32.64,16.12,9.3,5.0
6001440338,Alameda,Union City,3858,5.261616834,7.523787975,0.10458354,709.743,0.03548506,32.43,16.02,6.9,7.1
6001441100,Alameda,Fremont,4584,5.039539038,7.137706314,0.032156874,792.0,0.036922141,25.32,12.8,11.0,6.77
6001441200,Alameda,Fremont,7151,5.415709567,7.456671397,0.116485405,867.241,0.036356692,25.86,12.85,8.3,6.58
6001441301,Alameda,Fremont,3338,4.363914146,7.517872095,0.035688118,716.925,0.03606931,25.83,12.84,8.1,5.97
6001441302,Alameda,Fremont,5882,4.314347309,7.512689908,0.054327495,750.827,0.03548506,25.03,12.83,9.8,6.46
6001441401,Alameda,Fremont,7667,4.095729959,7.499792576,0.158528116,2216.657,0.034887932,17.98,12.16,10.1,5.81
6001441402,Alameda,Fremont,5231,3.82145526,7.557162523,0.06468224,2044.026,0.034887932,19.3,12.49,10.2,4.27
6001441501,Alameda,Union City,5496,2.204848216,7.644710302,0.018188065,253.211,0.033967467,32.62,16.19,11.2,8.15
6001441503,Alameda,Fremont,7528,7.127836764,8.401791343,0.074136835,2371.336,0.036922141,17.81,11.78,7.8,6.07
6001441521,Alameda,Fremont,6045,3.475568005,7.530404091,0.087472086,2400.051,0.034584449,17.98,12.16,10.1,8.24
6001441522,Alameda,Fremont,5131,4.020581292,7.599296093,0.193668611,2917.465,0.03427764,19.15,12.48,10.1,6.86
6001441523,Alameda,Fremont,4032,3.370624821,7.466839314,0.176244277,4552.3,0.034584449,17.98,12.16,7.1,6.75
6001441524,Alameda,Fremont,3989,4.413139692,7.526762724,0.091328389,3330.927,0.034584449,18.78,12.19,7.3,6.55
6001441525,Alameda,Fremont,2362,6.665545031,8.052399278,0.270641983,2411.919,0.037475394,18.49,11.46,6.1,8.29
6001441601,Alameda,Fremont,4418,4.654633949,7.468127251,0.098347825,2068.28,0.035188123,25.35,12.67,9.8,6.01
6001441602,Alameda,Fremont,7280,5.756135611,7.485330343,0.107616713,1944.618,0.03548506,25.76,12.7,9.3,6.45
6001441701,Alameda,Fremont,3645,5.863686433,7.515031338,0.229890176,1925.247,0.035778777,26.16,12.71,9.4,6.91
6001441702,Alameda,Fremont,5108,5.050714095,7.410458565,0.10450647,715.56,0.035778777,25.54,12.7,9.1,7.24
6001441800,Alameda,Fremont,6611,4.423709754,7.457003117,0.090479679,783.938,0.036356692,26.11,12.84,8.2,6.0
6001441921,Alameda,Fremont,3779,4.314409944,7.607985973,0.08294338,726.396,0.036922141,30.68,13.95,7.2,5.76
6001441923,Alameda,Fremont,5762,5.04151837,7.533512115,0.152487149,678.858,0.036356692,27.65,13.21,6.6,5.96
6001441924,Alameda,Fremont,7540,4.472531179,7.478092194,0.149091227,697.97,0.036640957,26.08,12.83,8.3,6.71
6001441926,Alameda,Fremont,4307,4.689022294,7.528921127,0.084525175,788.468,0.036640957,30.68,13.95,7.4,8.25
6001441927,Alameda,Fremont,4316,4.744759259,7.545433521,0.127274166,709.877,0.036640957,30.68,13.95,7.9,7.12
6001441928,Alameda,Fremont,4015,4.228034584,7.536105871,0.089283302,702.632,0.037200276,27.31,13.24,5.7,9.49
6001441929,Alameda,Fremont,3175,3.5160144,7.451977253,0.099251222,596.919,0.036922141,30.68,13.95,4.6,8.04
6001442000,Alameda,Fremont,3122,3.962069247,7.25354726,0.027538359,2371.832,0.03774753,15.21,10.74,11.8,3.45
6001442100,Alameda,Fremont,5279,4.395767252,7.51460886,0.037594292,518.097,0.037475394,13.01,10.34,9.6,8.93
6001442200,Alameda,Fremont,7451,6.080697209,7.49384896,0.135496921,2011.15,0.03774753,12.72,10.28,9.0,7.76
6001442301,Alameda,Fremont,4931,4.907311457,7.683973789,0.123935969,415.613,0.037200276,29.51,13.71,9.0,5.78
6001442302,Alameda,Fremont,6164,4.470012668,7.607985973,0.10389722,557.557,0.037200276,30.68,13.95,8.6,3.69
6001442400,Alameda,Fremont,6362,4.739499675,7.68584156,0.05710404,566.8,0.036640957,30.68,13.95,9.3,6.59
6001442501,Alameda,Fremont,3287,4.154262393,7.792105198,0.056252456,473.578,0.036356692,30.68,13.95,10.0,4.91
6001442502,Alameda,Fremont,3731,4.534197607,7.562144756,0.077230501,561.632,0.036356692,30.68,13.95,9.2,7.54
6001442601,Alameda,Fremont,3936,4.780183098,7.544553041,0.072783055,575.651,0.03606931,25.98,12.81,9.0,5.88
6001442602,Alameda,Fremont,4779,4.57717936,7.500116825,0.060557202,466.533,0.03606931,25.54,12.7,9.7,4.05
6001442700,Alameda,Fremont,2998,5.933857697,7.627665997,0.164917659,2110.44,0.035778777,26.38,12.84,8.3,8.06
6001442800,Alameda,Fremont,3087,5.765751345,7.851489067,0.229032201,2256.064,0.036356692,30.55,13.81,9.9,5.0
6001442900,Alameda,Fremont,7942,6.357118614,8.013435364,0.191416333,2079.1,0.036640957,30.68,13.95,8.4,5.52
6001443001,Alameda,Fremont,2721,5.003423469,7.712937832,0.150644489,700.733,0.037200276,30.68,13.95,10.7,3.33
6001443002,Alameda,Fremont,6915,4.826280949,8.026649952,0.065951161,578.757,0.037200276,30.68,13.95,9.8,6.63
6001443102,Alameda,Fremont,4657,4.802110816,7.72531867,0.128982494,2434.253,0.03774753,12.19,10.17,10.2,8.0
6001443103,Alameda,Fremont,4107,3.609142493,7.170550399,0.019481642,2558.818,0.038546359,12.19,10.17,11.0,2.63
6001443104,Alameda,Fremont,5301,4.55768108,7.423215866,0.07879556,2223.227,0.038016715,12.19,10.17,9.4,3.65
6001443105,Alameda,Fremont,4616,4.164487774,7.528068542,0.076220558,2334.941,0.03774753,12.19,10.17,10.2,2.68
6001443200,Alameda,Fremont,3451,3.331603385,7.310439146,0.017399257,3471.025,0.038546359,12.82,10.17,10.9,6.94
6001443301,Alameda,Fremont,4178,5.258005759,7.938632488,0.101260669,3219.455,0.03828298,12.41,10.17,9.1,6.02
6001443321,Alameda,Fremont,3323,4.982148352,7.986577034,0.308887875,2153.886,0.038016715,12.19,10.17,8.1,6.15
6001443322,Alameda,Fremont,3284,4.695843549,7.793534756,0.136565128,2666.025,0.038016715,12.19,10.17,8.8,4.38
6001444100,Alameda,Newark,7198,4.634513815,7.515308857,0.114115316,2245.644,0.035188123,32.62,12.76,10.7,5.94
6001444200,Alameda,Newark,6271,4.335677199,7.77938509,0.046994522,794.034,0.034887932,33.53,12.79,9.8,7.1
6001444301,Alameda,Newark,3774,4.312276041,7.973148187,0.03186842,1512.506,0.034584449,33.53,12.79,9.5,7.54
6001444304,Alameda,Newark,6809,5.912105264,8.729336592,0.02048515,413.513,0.035188123,33.49,12.81,7.8,6.46
6001444400,Alameda,Newark,5174,4.535884141,7.837835789,0.055541806,721.036,0.035188123,33.53,12.79,10.3,6.05
6001444500,Alameda,Newark,7024,6.143205541,7.9557271,0.134819518,1680.399,0.03548506,33.53,12.79,9.4,6.7
6001444601,Alameda,Newark,6005,6.371764556,8.228760958,0.129534367,2075.927,0.035778777,33.39,12.79,8.4,5.84
6001444602,Alameda,Newark,4890,6.091206853,8.587115669,0.093564284,1965.357,0.03606931,32.94,13.03,7.9,6.61
6001450101,Alameda,Dublin,6725,5.401794975,7.458377838,0.227728914,1181.8,0.039319484,22.83,9.6,5.5,5.56
6001450102,Alameda,Dublin,7880,5.353490724,7.312020838,0.048880753,479.535,0.03906458,22.83,9.6,6.3,8.61
6001450200,Alameda,Dublin,5809,3.673276279,7.267755508,0.036156597,551.561,0.03828298,22.69,9.68,6.8,6.69
6001450300,Alameda,Dublin,4967,5.770652798,7.283738772,0.175172978,867.64,0.03828298,22.95,9.62,7.4,7.54
6001450400,Alameda,Dublin,7676,5.766931776,7.196671645,0.183052388,783.274,0.03774753,23.12,9.66,7.8,7.5
6001450501,Alameda,Dublin,3310,4.127186067,7.178108215,0.060438427,345.591,0.037475394,22.83,9.6,8.1,8.9
6001450502,Alameda,Dublin,6066,4.7829111,7.116220527,0.065874216,1555.69,0.036640957,23.7,9.77,9.4,4.6
6001450601,Alameda,Pleasanton,3631,5.129176774,6.854115188,0.029108048,1738.544,0.037475394,22.17,9.25,9.1,4.93
6001450603,Alameda,Pleasanton,4573,6.083981557,7.239797751,0.224844949,1330.031,0.038546359,21.9,9.14,8.4,6.28
6001450604,Alameda,Pleasanton,4983,3.996143692,7.211777925,0.059386694,432.835,0.039319484,18.78,8.5,8.3,6.45
6001450605,Alameda,Pleasanton,3742,4.109890175,7.157318115,0.038484734,432.777,0.039319484,17.82,8.3,8.3,2.58
6001450606,Alameda,Pleasanton,5946,4.582547764,7.065851688,0.078508253,1153.699,0.038806882,17.26,8.18,8.4,5.38
6001450607,Alameda,Pleasanton,5430,5.429676851,6.999594307,0.091122639,1444.96,0.039319484,17.11,8.15,7.6,4.97
6001450608,Alameda,Pleasanton,4187,4.940212867,6.89135774,0.101358966,2107.28,0.038806882,20.37,8.83,8.9,5.96
6001450609,Alameda,Pleasanton,4824,5.50121037,7.188907146,0.187165518,1366.789,0.038016715,22.46,9.26,7.6,5.56
6001450701,Alameda,Livermore,8674,5.630703667,6.744684426,0.016498259,1677.888,0.040553137,17.22,8.48,8.6,5.28
6001450741,Alameda,Pleasanton,5469,4.711359962,7.101375103,0.051704119,491.411,0.039821029,17.11,8.15,9.4,2.55
6001450742,Alameda,Pleasanton,5169,5.495727023,7.240458488,0.030555977,650.667,0.041028075,17.11,8.15,8.0,3.69
6001450743,Alameda,Pleasanton,7627,5.542254012,7.316354871,0.153650942,788.626,0.03906458,22.36,9.24,5.6,6.47
6001450744,Alameda,Pleasanton,5750,4.573102317,7.522669792,0.116905336,1430.492,0.039821029,22.01,9.21,10.2,10.11
6001450745,Alameda,Pleasanton,6287,5.049633816,7.417855581,0.044178667,479.206,0.040311757,21.44,9.05,9.2,2.63
6001450746,Alameda,Pleasanton,3385,5.28604071,7.258139133,0.06622314,534.391,0.039821029,17.44,8.22,8.6,4.43
6001450750,Alameda,Dublin,6698,4.344447779,7.517362118,0.163937123,1322.967,0.040067731,22.79,9.56,7.3,7.7
6001450751,Alameda,Pleasanton,12521,4.351716447,7.364906549,0.087231787,928.623,0.040553137,22.95,9.65,6.9,6.44
6001450752,Alameda,Livermore,9502,4.702109927,7.186907196,0.029120842,761.244,0.041028075,23.5,9.88,6.9,6.61
6001451102,Alameda,Livermore,3892,3.446378339,7.177716827,0.044762546,498.483,0.041947438,22.62,9.54,9.4,4.12
6001451104,Alameda,Livermore,6880,7.355557087,6.79601985,0.008936748,940.655,0.043462934,28.12,12.24,7.4,5.84
6001451201,Alameda,Livermore,7292,5.278523001,7.543911775,0.079832874,1304.688,0.042611123,28.64,12.05,8.8,6.83
6001451202,Alameda,Livermore,5549,5.051185182,7.078033642,0.008556353,1001.733,0.042171083,28.8,12.11,7.7,6.06
6001451300,Alameda,Livermore,6235,6.23886119,7.425965003,0.094083232,1319.864,0.041261688,28.38,11.94,7.8,3.43
6001451401,Alameda,Livermore,5969,5.986303657,7.279677788,0.104418522,1253.34,0.042392302,28.64,12.05,9.0,5.04
6001451403,Alameda,Livermore,2145,4.826921484,7.10322237,0.067253419,329.944,0.041947438,28.64,12.05,7.7,2.13
6001451404,Alameda,Livermore,6594,5.912494276,7.200064659,0.057472559,304.884,0.042171083,28.27,11.9,8.4,4.28
6001451501,Alameda,Livermore,4533,6.378493828,7.21674029,0.059242401,350.984,0.042611123,22.7,9.56,9.5,3.73
6001451503,Alameda,Livermore,6053,5.624007551,7.261704922,0.052510219,419.102,0.042392302,23.02,9.69,8.7,5.66
6001451504,Alameda,Livermore,1493,6.316214323,7.510984262,0.08980097,1009.376,0.042611123,24.32,10.24,8.1,3.23
6001451505,Alameda,Livermore,3191,4.996600995,7.540923595,0.049271767,349.29,0.042827571,22.7,9.56,8.2,6.29
6001451506,Alameda,Livermore,3398,4.783458518,7.290895939,0.051850006,370.393,0.042611123,22.7,9.56,7.9,4.17
6001451601,Alameda,Livermore,4866,5.576520596,7.267423312,0.069390466,297.728,0.042392302,22.73,9.57,8.6,3.42
6001451602,Alameda,Livermore,6767,5.65097744,7.245385965,0.076742825,344.015,0.041947438,22.97,9.67,8.6,5.67
6001451701,Alameda,Livermore,3108,3.815151123,7.177941799,0.045827449,345.753,0.041721342,22.7,9.56,7.3,3.61
6001451703,Alameda,Livermore,3989,3.293483255,7.188225746,0.014410563,594.701,0.041492768,22.87,9.63,8.1,5.98
6001451704,Alameda,Livermore,4593,3.458863433,7.242091894,0.019160782,332.384,0.041721342,22.7,9.56,8.6,4.81
6001983200,Alameda,Oakland,1038,6.371602019,7.971372128,0.770630603,1430.717,0.02814261,77.79,8.97,6.9,13.89
6005000101,Amador,Pioneer,4327,2.222566303,6.411752391,0.001960077,128.673,0.04849023,59.28,12.64,13.1,4.55
6005000102,Amador,Pioneer,2338,2.265194554,6.303103992,0.001598958,102.392,0.049524979,58.41,12.46,15.7,10.34
6005000201,Amador,Sutter Creek,2723,4.216275344,6.558244072,0.008641701,143.596,0.048179791,55.1,17.46,12.7,4.55
6005000202,Amador,Plymouth,1675,3.156085208,6.471672019,0.01686196,72.389,0.04864293,46.75,15.38,14.1,1.23
6005000301,Amador,Plymouth,5105,3.425587316,7.188637361,0.004954572,157.548,0.048335857,43.12,18.28,14.0,3.39
6005000303,Amador,Ione,6350,4.295252599,7.336829063,0.009063341,221.15,0.047038362,45.74,20.4,11.2,4.27
6005000304,Amador,Ione,5007,4.155243181,7.337872121,0.008311411,166.534,0.046521875,54.3,20.85,12.2,4.89
6005000401,Amador,Sutter Creek,5018,3.759096173,6.489654338,0.006378664,186.642,0.047538231,67.06,19.02,13.7,4.39
6005000402,Amador,Pine Grove,4879,3.428451649,6.414623628,0.009537349,237.301,0.047862508,62.35,17.85,13.6,8.55
6005000500,Amador,Jackson,3607,4.028160748,6.643928011,0.004810884,276.256,0.047038362,80.57,20.87,12.2,1.8
6007000102,Butte,Chico,4213,4.277628462,7.449911594,0.079425485,399.79,0.04864293,34.11,11.37,11.9,7.12
6007000103,Butte,Chico,6169,2.701112176,7.564725161,0.043745946,357.877,0.04864293,26.68,11.69,8.0,3.46
6007000104,Butte,Chico,5588,3.198762878,7.54293108,0.048699003,287.036,0.04849023,29.01,11.59,10.9,5.22
6007000201,Butte,Chico,4136,4.170872847,7.55875047,0.053145142,553.365,0.048335857,26.28,11.71,9.5,9.49
6007000202,Butte,Chico,3771,4.346076294,7.574982166,0.074605715,642.208,0.04849023,29.65,11.56,12.8,2.95
6007000300,Butte,Chico,5057,4.959675096,7.49516356,0.101027333,731.016,0.048335857,31.27,11.49,11.6,4.12
6007000401,Butte,Chico,5295,3.670450888,7.418865045,0.065430671,599.42,0.048335857,26.28,11.71,7.5,4.03
6007000403,Butte,Chico,3572,3.284601823,7.389748335,0.068875414,603.395,0.048335857,31.49,11.48,10.6,4.69
6007000404,Butte,Chico,3514,3.959183445,7.410860538,0.070801268,827.871,0.048335857,26.92,11.68,9.8,4.3
6007000501,Butte,Chico,4368,5.01951624,7.442491627,0.076740245,284.694,0.048179791,35.2,11.33,8.4,2.49
6007000502,Butte,Chico,5361,5.395657448,7.398211002,0.219079241,392.392,0.048335857,35.44,11.41,7.1,2.52
6007000601,Butte,Chico,3414,3.353997716,7.361917734,0.079325297,184.689,0.048335857,37.21,11.23,9.4,4.87
6007000603,Butte,Chico,3653,5.328932132,7.438384533,0.111243564,352.041,0.048335857,36.97,11.25,6.4,7.32
6007000604,Butte,Chico,4456,5.065846406,7.358686447,0.204525951,332.921,0.048335857,36.97,11.25,5.6,6.23
6007000700,Butte,Chico,4885,5.96565438,7.445729097,0.115738343,535.713,0.04849023,37.06,11.24,9.9,3.85
6007000800,Butte,Chico,5736,4.011403553,7.462958097,0.053946592,378.469,0.04864293,37.21,11.23,10.8,3.77
6007000901,Butte,Chico,2962,3.970181977,7.456158439,0.014521075,646.5,0.049091166,31.46,11.91,8.5,4.28
6007000903,Butte,Chico,6138,5.937607992,7.655097067,0.106505341,603.531,0.048793974,31.08,11.85,9.7,4.68
6007000904,Butte,Chico,6102,3.739915294,7.478713989,0.051956193,308.518,0.048793974,31.25,11.83,11.1,2.76
6007001000,Butte,Chico,5552,6.406595199,7.511310101,0.177464757,391.578,0.04849023,31.33,11.83,8.3,5.61
6007001100,Butte,Chico,4240,6.129765394,7.542459488,0.085213308,274.903,0.048335857,31.2,11.84,8.5,4.04
6007001200,Butte,Chico,3926,7.523724768,7.549442397,0.113524617,238.255,0.04849023,31.11,11.85,9.9,5.71
6007001300,Butte,Chico,3693,7.594907058,7.657077789,0.378401043,726.463,0.04864293,31.08,11.85,12.2,6.98
6007001400,Butte,Chico,6577,6.1431246,7.407498833,0.036929462,362.418,0.048335857,27.26,11.76,11.5,3.82
6007001500,Butte,Durham,6156,7.196716526,7.815074205,0.032026737,339.524,0.048179791,31.76,13.45,10.5,5.18
6007001601,Butte,Forest Ranch,2306,2.46142694,6.538332894,0.00427989,202.599,0.050217203,30.09,13.5,11.8,8.57
6007001602,Butte,Chico,3330,3.844169074,6.957244706,0.003431373,384.304,0.049381949,29.53,11.8,10.3,3.24
6007001702,Butte,Magalia,3871,2.023888377,6.674699075,0.004074605,130.558,0.050351177,33.14,17.28,11.9,1.75
6007001703,Butte,Magalia,1539,1.699852769,6.631524682,0.014183437,222.482,0.050483698,33.48,18.38,13.3,9.42
6007001704,Butte,Magalia,3345,2.532690807,6.532898774,0.001160778,247.449,0.050744445,33.27,18.5,13.8,8.72
6007001800,Butte,Paradise,1338,3.176799376,6.567745686,0.017359193,177.179,0.050483698,37.93,14.32,15.1,8.03
6007001900,Butte,Paradise,1095,3.344047776,6.512446284,0.020778902,125.66,0.050744445,38.26,14.05,17.0,4.05
6007002000,Butte,Paradise,1498,3.124785695,6.438360023,0.027608524,155.162,0.050614782,39.15,13.21,10.9,2.0
